,TEAM_NAME,2pointer_PCT_AVG,3pointer_PCT_AVG,FreeThrow_PCT_AVG,Assists_AVG,Rebounds_AVG,WINS,Year,Attendance
248,Lakers,47.18690476190476,35.344047619047615,71.64285714285714,24.357142857142858,46.33333333333333,45,2018,715.728
249,Lakers,47.162722478576136,33.044330916282135,71.81928147659855,26.289057350032962,46.12887277521424,42,2019,720.024
250,Lakers,48.43923076923077,35.39961538461538,73.03923076923078,24.584615384615383,45.996153846153845,31,2020,529.87
251,Lakers,46.75051948051948,34.812207792207786,73.67510822510822,24.565367965367965,44.17316017316017,40,2021,622.881
252,Magic,44.39082321187584,34.87169365721997,74.57914979757085,19.607624831309042,41.83265856950067,28,2004,825.594
253,Magic,45.18630630630631,34.5851051051051,73.73363363363363,18.395195195195196,42.35615615615616,33,2005,822.533
254,Magic,48.11887592788971,35.968372216330856,72.17587486744432,18.47322375397667,40.16065747613998,42,2006,824.693
255,Magic,47.13307873090482,35.73733842538191,71.25860752056404,19.81756756756757,41.81374853113984,44,2007,834.411
256,Magic,47.29972358722358,39.589066339066335,72.33513513513515,19.917383292383292,41.49846437346437,55,2008,831.738
257,Magic,45.70030487804878,37.18118902439024,71.5094512195122,19.491463414634147,43.580182926829266,57,2009,821.723
258,Magic,47.13809523809524,37.43928571428572,71.57619047619048,19.761904761904763,42.845238095238095,57,2010,819.77
259,Magic,45.83945868945869,36.36908831908832,69.75783475783476,20.488603988603987,43.8048433048433,34,2011,824.162
260,Magic,44.399166666666666,35.843263888888885,69.66499999999999,20.854166666666668,42.66458333333333,46,2012,671.05
261,Magic,44.69878048780488,33.08292682926829,75.55365853658536,22.01219512195122,42.40243902439025,18,2013,821.49
262,Magic,45.15054824561403,36.25581140350877,74.9044956140351,20.861842105263158,41.50219298245614,26,2014,817.982
263,Magic,45.281241830065355,33.937777777777775,74.92000000000002,21.801633986928103,43.032679738562095,31,2015,827.702
264,Magic,44.925581395348836,34.23987521270562,74.07098695405558,23.209018718094157,42.85847986386841,31,2016,825.901
265,Magic,44.92361111111111,33.71402777777778,76.10611111111112,22.704166666666666,42.62361111111112,26,2017,811.366
266,Magic,44.51111111111111,34.45583333333333,77.89305555555556,24.016666666666666,42.25277777777778,29,2018,811.453
267,Magic,44.984813384813386,34.948455598455595,76.96393178893179,24.89060489060489,46.092664092664094,40,2019,820.569
268,Magic,45.015079365079366,34.3558201058201,77.82671957671957,24.584656084656086,44.94444444444444,24,2020,682.096
269,Magic,42.713057040998216,33.943449197860964,77.21136363636363,21.79055258467023,45.354278074866315,17,2021,809.315
270,Mavericks,46.15478658536586,34.50539634146341,79.89814024390245,22.383841463414633,44.70762195121951,53,2004,785.739
271,Mavericks,46.74573170731707,37.754500580720084,78.01326945412312,19.39692218350755,42.063879210220676,61,2005,800.144
272,Mavericks,46.10415697674418,37.27415697674419,80.34034883720929,18.800581395348836,41.79127906976744,62,2006,776.176
273,Mavericks,47.21219512195122,37.46829268292683,81.54878048780489,20.20731707317073,41.92682926829268,63,2007,771.017
274,Mavericks,45.96210494931425,34.91550387596899,80.73372093023255,21.457662492546213,44.416815742397134,50,2008,783.739
275,Mavericks,46.6644018583043,36.381039488966316,81.5904181184669,22.15447154471545,42.097851335656216,53,2009,790.801
276,Mavericks,47.14487100737101,37.16633906633906,81.14198402948402,23.78531941031941,40.91799754299754,57,2010,799.55
277,Mavericks,47.19933333333333,36.49099999999999,76.82633333333332,23.83,40.92666666666666,34,2011,808.879
278,Mavericks,44.633163265306116,34.128641001855286,77.46347402597404,21.163729128014843,42.61920222634508,47,2012,652.179
279,Mavericks,47.101130952380956,38.02011904761905,79.87386904761905,23.90952380952381,41.63392857142857,47,2013,780.353
280,Mavericks,47.808181818181815,37.35,77.60897727272727,23.520454545454545,41.40340909090909,54,2014,812.292
281,Mavericks,45.07325581395348,34.642258261933904,76.42646878824971,21.88922888616891,43.07252141982864,46,2015,812.292
282,Mavericks,43.80513329551899,34.15609756097561,79.55181508791833,21.184061259217245,40.936188315371524,33,2016,812.292
283,Mavericks,44.91566395663956,36.48636856368563,78.73075880758807,21.893224932249325,39.44119241192412,36,2017,810.741
284,Mavericks,44.7675,35.48375,75.13875,22.9125,43.45,28,2018,792.608
285,Mavericks,44.75846153846154,34.55423076923076,75.57717948717949,24.147756410256413,46.36794871794872,37,2019,779.087
286,Mavericks,46.421666666666674,36.3635,77.03933333333333,24.445833333333333,45.49416666666667,25,2020,620.789
287,Mavericks,47.164545454545454,36.210476190476186,77.65900432900433,22.975324675324675,43.55367965367965,41,2021,763.484
288,Nets,43.65826923076923,33.867051282051285,74.27990384615384,22.467628205128204,41.0849358974359,40,2004,613.051
289,Nets,44.20142276422764,35.271138211382116,76.2784843205575,22.988675958188153,39.86701509872242,49,2005,618.681
290,Nets,44.05803418803419,32.51752136752137,76.72119658119658,22.952991452991455,41.18119658119658,45,2006,691.543
291,Nets,44.939237804878054,35.16131097560976,71.55826219512196,23.924695121951217,40.63810975609756,42,2007,693.955
292,Nets,44.57863636363636,35.945454545454545,76.00079545454545,21.814772727272725,41.66477272727273,35,2008,641.921
293,Nets,44.11693500298151,33.89666070363745,77.30062611806798,19.372391174716753,39.4180083482409,22,2009,621.062
294,Nets,43.537369337979094,34.13005226480836,78.7225319396051,19.147502903600465,40.424216027874564,18,2010,537.23
295,Nets,44.036538461538456,34.83888888888889,75.0477207977208,22.51923076923077,40.74074074074074,16,2011,581.378
296,Nets,43.12897674418604,33.787255813953486,76.40955813953488,20.085116279069766,40.418604651162795,37,2012,460.719
297,Nets,45.284808612440195,36.22356459330143,74.24162679425838,20.416866028708135,42.33373205741627,43,2013,704.702
298,Nets,46.018273809523805,35.36714285714285,75.05690476190476,21.011309523809523,38.83095238095238,49,2014,707.331
299,Nets,45.210336817653896,32.012659698025544,74.57549361207899,21.245644599303134,43.3301393728223,32,2015,698.529
300,Nets,45.18589285714285,35.870714285714286,76.75595238095238,22.086904761904762,42.28095238095238,20,2016,620.142
301,Nets,44.49883720930233,34.240697674418605,77.55348837209301,22.127906976744185,44.52325581395348,25,2017,632.608
302,Nets,44.772045454545456,35.87329545454545,76.74840909090909,24.014772727272728,44.27840909090909,32,2018,622.278
303,Nets,44.36486111111111,34.237361111111106,75.14236111111111,23.854166666666664,48.331944444444446,41,2019,612.597
304,Nets,45.57559523809523,36.13928571428572,75.33363095238094,24.964285714285715,46.595238095238095,25,2020,524.907
305,Nets,49.56176470588235,38.375,80.42205882352943,26.794117647058822,44.23529411764706,45,2021,711.539
306,Nuggets,45.06269230769231,32.140737179487175,75.11798076923077,22.1974358974359,41.225,38,2004,721.476
307,Nuggets,46.1603800340329,32.56120249574589,76.19619965967101,24.235394214407258,42.76091888825865,49,2005,723.949
308,Nuggets,46.61493589743589,33.0438782051282,74.94025641025641,23.493589743589745,41.59871794871795,46,2006,702.645
309,Nuggets,46.48264322178105,34.07702779353375,74.63417470221214,23.170164492342597,43.60181508791832,47,2007,706.437
310,Nuggets,47.38826644370122,36.63648272017837,75.28832218506132,24.420011148272017,42.67948717948718,53,2008,711.962
311,Nuggets,46.83265243902439,36.40262195121951,77.41786585365853,21.65,41.713414634146346,53,2009,706.165
312,Nuggets,46.6348901098901,36.676373626373625,77.04230769230769,20.861721611721613,41.27564102564102,51,2010,737.812
313,Nuggets,48.36412466843501,37.139456233421754,74.90988063660478,22.835543766578247,42.58554376657825,34,2011,692.968
314,Nuggets,47.45347985347985,33.65,71.79033882783882,23.838369963369964,44.29349816849817,53,2012,561.966
315,Nuggets,46.97253968253968,34.68698412698412,72.05,23.67936507936508,44.63333333333333,54,2013,730.616
316,Nuggets,44.29715909090909,34.37840909090909,72.74954545454545,22.198863636363637,45.51477272727273,35,2014,692.898
317,Nuggets,43.6483682983683,33.77389277389277,74.34793123543125,22.351107226107224,44.16200466200466,29,2015,602.707
318,Nuggets,44.828988095238095,34.435952380952386,76.37083333333334,22.824404761904763,46.02321428571429,35,2016,577.898
319,Nuggets,47.4905487804878,36.70443458980044,77.28680709534368,25.54933481152993,45.48004434589801,45,2017,605.585
320,Nuggets,47.13464912280701,36.508583959899745,77.59630325814535,26.668546365914786,44.95802005012531,50,2018,702.796
321,Nuggets,46.38320073439412,34.89516523867809,76.25584455324358,27.150856793145657,45.63831089351285,54,2019,756.457
322,Nuggets,48.88583333333334,36.14816666666666,76.8995,26.7825,43.56,26,2020,633.153
323,Nuggets,48.48584033613445,37.959705882352935,81.19672268907563,26.82310924369748,44.49243697478991,46,2021,695.262
324,Pacers,44.10202429149797,35.760931174089066,76.33394062078273,20.860661268556008,40.86032388663968,53,2004,678.326
325,Pacers,43.6020731707317,34.74786585365853,78.0233231707317,18.055182926829268,40.32256097560976,44,2005,696.764
326,Pacers,44.01119047619048,35.106269841269835,74.03833333333334,20.917460317460318,42.358730158730154,43,2006,663.368
327,Pacers,44.37202380952381,33.94964285714286,76.33000000000001,21.32797619047619,43.11190476190477,33,2007,629.75
328,Pacers,44.69713414634146,37.414603658536585,78.1909756097561,22.26981707317073,43.234146341463415,31,2008,501.092
329,Pacers,44.71585365853659,36.61829268292683,79.03170731707317,20.573170731707318,43.0,35,2009,581.472
330,Pacers,44.539862850327964,35.517859272510435,78.29549791293977,21.5912343470483,41.44961240310077,37,2010,582.295
331,Pacers,44.33600795755968,35.222877984084874,78.30629973474801,18.8289124668435,44.281167108753316,26,2011,555.077
332,Pacers,43.785227272727276,36.1872680890538,76.74357606679034,19.085343228200372,44.28919294990723,57,2012,467.561
333,Pacers,44.94040404040403,35.5030303030303,77.03724747474747,20.699494949494948,45.21212121212122,56,2013,626.069
334,Pacers,43.96926274944567,34.61322062084257,75.89240576496674,20.018569844789358,45.095066518847005,43,2014,717.542
335,Pacers,44.52173780487805,36.15030487804878,76.22317073170731,21.226829268292683,44.18841463414634,44,2015,691.434
336,Pacers,45.44761904761905,34.30714285714286,78.62976190476189,22.0,43.785714285714285,43,2016,690.733
337,Pacers,47.531457871396896,38.6915465631929,79.33331485587583,22.753048780487806,41.80376940133038,45,2017,684.578
338,Pacers,47.55261627906977,36.045784883720934,76.43720930232558,23.42732558139535,43.27819767441861,55,2018,658.119
339,Pacers,47.0085576923077,36.83035256410256,77.39070512820513,25.975641025641025,43.01185897435897,45,2019,689.31
340,Pacers,48.63511705685619,35.3306856187291,77.0039297658863,26.132107023411372,42.346989966555185,31,2020,529.002
341,Pacers,47.27234848484848,36.762499999999996,79.47272727272727,27.435606060606062,42.71843434343434,31,2021,588.743
342,Pelicans,41.2525641025641,29.728205128205133,78.56794871794872,20.525641025641026,41.92307692307692,23,2004,587.613
343,Pelicans,42.73583042973287,32.40046457607433,74.5702380952381,20.005226480836235,40.128629500580715,28,2005,583.07
344,Pelicans,44.031445993031355,34.414140534262486,74.92752613240418,18.034843205574912,41.16666666666667,38,2006,744.92
345,Pelicans,45.12063953488372,37.310348837209304,77.65715116279071,20.006104651162794,43.16482558139535,47,2007,731.165
346,Pelicans,46.89929396662388,39.562901155327346,77.33632862644416,21.565147625160463,40.531450577663676,55,2008,581.432
347,Pelicans,45.53031764038571,34.993788996029494,78.77030629608622,20.258650028360748,40.46851956891662,44,2009,695.727
348,Pelicans,46.80539867109634,35.82560908084164,76.85952380952381,21.79789590254707,40.20265780730897,42,2010,620.366
349,Pelicans,45.911538461538456,35.69230769230769,77.61730769230769,20.26923076923077,40.13461538461539,29,2011,603.088
350,Pelicans,45.098473635522666,35.23279370952821,76.95148011100832,21.029833487511564,40.617715078630894,26,2012,498.618
351,Pelicans,45.35399390243903,35.92756097560975,77.4057012195122,21.758231707317073,42.95579268292683,34,2013,565.93
352,Pelicans,46.18472838137472,35.57120288248336,76.71067073170732,20.773835920177383,41.55986696230599,36,2014,672.029
353,Pelicans,45.43780487804877,37.953658536585365,76.13902439024389,22.024390243902438,42.8170731707317,39,2015,683.757
354,Pelicans,44.5595744680851,35.2275195968645,76.20884658454648,22.642497200447927,43.71164613661814,34,2016,688.549
355,Pelicans,47.21445221445221,36.127709790209785,74.78738344988345,24.54399766899767,43.03088578088578,38,2017,663.099
356,Pelicans,47.803294573643406,34.64604097452935,77.8139811738649,26.868217054263567,46.38205980066445,48,2018,673.92
357,Pelicans,46.276923076923076,35.26025641025641,74.55128205128206,26.115384615384617,46.58974358974359,27,2019,656.183
358,Pelicans,47.61818181818182,35.567845117845124,71.00294612794613,27.226430976430976,47.312289562289564,27,2020,528.172
359,Pelicans,48.037142857142854,35.13558035714286,73.41906250000001,26.379464285714285,47.339285714285715,28,2021,635.941
360,Pistons,43.66440789473685,34.73980263157895,75.02440789473684,21.410526315789475,43.09605263157895,50,2004,872.902
361,Pistons,45.6780487804878,36.46341463414634,73.85609756097563,23.0,42.73170731707317,63,2005,905.116
362,Pistons,45.17139953542392,37.39671893147503,73.5130662020906,22.813298490127757,40.86846689895471,58,2006,905.116
363,Pistons,46.326190476190476,34.56071428571429,76.17380952380952,22.785714285714285,40.095238095238095,59,2007,905.116
364,Pistons,45.32582417582417,36.50064102564102,76.87948717948719,21.260073260073263,41.244505494505496,54,2008,905.116
365,Pistons,44.783777651730006,30.78060124787294,72.99395916052184,19.096142938173568,41.700510493477026,31,2009,896.971
366,Pistons,45.149419279907086,35.08487224157955,73.12096399535423,20.624564459930312,38.99157955865273,27,2010,768.826
367,Pistons,46.43411680911681,36.057264957264955,75.15434472934473,21.564814814814817,38.82478632478633,20,2011,683.08
368,Pistons,44.10955230496454,34.813031914893614,74.20749113475178,19.18439716312057,41.44370567375886,35,2012,475.638
369,Pistons,45.41815476190476,32.40845238095238,67.91910714285714,21.254761904761907,42.47857142857143,32,2013,606.094
370,Pistons,43.60375,32.59125,67.06875000000001,21.05,45.7375,23,2014,615.238
371,Pistons,43.57640385706183,33.83114010209869,70.21851956891663,20.796937039137834,45.83040272263188,42,2015,625.917
372,Pistons,44.80833333333333,34.489285714285714,70.59285714285714,20.488095238095237,44.79761904761905,41,2016,677.138
373,Pistons,44.84390243902438,34.480487804878045,72.5560975609756,21.475609756097562,45.146341463414636,42,2017,655.141
374,Pistons,44.46511627906976,34.78791309669522,73.55299877600979,22.844859241126073,45.53518971848226,35,2018,713.945
375,Pistons,45.45434523809524,37.000059523809526,75.60125,23.566666666666666,43.02440476190476,37,2019,675.963
376,Pistons,45.01661764705882,35.019999999999996,73.0,23.688235294117646,42.1514705882353,8,2020,509.463
377,Pistons,45.32319327731093,35.306806722689075,76.01731092436974,24.11764705882353,42.44705882352942,21,2021,663.556
378,Raptors,42.35752906976744,35.2240988372093,74.33703488372093,19.101453488372094,39.972674418604655,27,2004,750.608
379,Raptors,44.66526927784577,37.280875152998775,78.28332313341492,20.145960832313342,39.10281517747858,31,2005,703.388
380,Raptors,45.63315850815851,36.477768065268066,79.09839743589744,19.835664335664333,39.253205128205124,32,2006,699.332
381,Raptors,46.448837209302326,39.19529069767441,80.15363372093024,22.801453488372093,40.11598837209303,51,2007,748.603
382,Raptors,47.046341463414635,37.79268292682927,82.38170731707316,23.74390243902439,39.1829268292683,36,2008,796.835
383,Raptors,46.8252034883721,37.182063953488374,79.85453488372093,21.961046511627906,40.92296511627907,37,2009,769.707
384,Raptors,48.24280487804878,35.231981707317075,74.81161585365854,22.00579268292683,40.625,35,2010,733.784
385,Raptors,46.832692307692305,30.589031339031337,75.92592592592592,22.594729344729345,39.77564102564102,12,2011,679.208
386,Raptors,43.785090909090904,33.51463636363636,76.8070909090909,21.12181818181818,41.42045454545455,33,2012,555.584
387,Raptors,44.66040100250626,33.57550125313283,78.703007518797,20.451127819548873,41.41791979949875,37,2013,743.936
388,Raptors,45.73083333333333,37.557361111111106,78.33805555555556,21.83888888888889,41.86388888888889,58,2014,748.339
389,Raptors,44.66794871794872,34.27867132867133,79.01561771561771,19.693764568764568,42.58129370629371,45,2015,809.824
390,Raptors,46.563919413919415,38.45576923076923,78.4815934065934,19.4010989010989,42.735347985347985,58,2016,812.863
391,Raptors,46.62410256410256,35.24623931623931,78.85068376068376,19.806837606837604,43.25982905982906,53,2017,813.05
392,Raptors,47.4420731707317,35.51614528101803,79.85972958642631,24.76272534464475,45.12089077412513,63,2018,813.431
393,Raptors,46.62242063492064,38.03392857142857,80.44325396825396,25.970238095238095,45.57936507936508,54,2019,812.822
394,Raptors,45.5695054945055,37.347802197802196,78.54844322344323,25.26282051282051,45.235347985347985,33,2020,633.456
395,Raptors,45.11764705882353,36.90147058823529,81.5985294117647,24.044117647058826,41.36764705882353,26,2021,547.343
396,Rockets,44.43154176904177,35.95251842751843,78.00669533169533,19.809889434889435,41.66707616707617,43,2004,640.794
397,Rockets,43.746464646464645,35.83270202020202,78.71944444444445,20.375,42.87626262626263,46,2005,663.444
398,Rockets,44.362236987818385,34.23698781838317,74.66392580287928,20.329457364341085,42.44186046511628,43,2006,636.11
399,Rockets,44.24268292682927,35.58780487804878,74.36829268292684,21.0,43.4390243902439,48,2007,678.362
400,Rockets,44.98250141803744,35.46511627906976,75.80646625070901,21.01162790697674,44.017300056721496,61,2008,718.524
401,Rockets,45.67494047619047,36.0375,78.6519642857143,21.138690476190476,42.62440476190476,52,2009,699.28
402,Rockets,45.393864468864464,36.874908424908426,78.59990842490842,22.650183150183153,42.09249084249084,38,2010,677.658
403,Rockets,45.4146978021978,35.57101648351648,80.78351648351648,23.62912087912088,42.88873626373626,29,2011,663.839
404,Rockets,45.17432745825604,36.246312615955475,77.5910482374768,21.70361781076067,42.57560296846011,49,2012,506.994
405,Rockets,46.88822062084257,35.56524390243902,72.73026607538802,22.154656319290467,44.20565410199556,49,2013,683.564
406,Rockets,45.55589743589743,36.04586538461538,71.80205128205128,21.396153846153847,45.03365384615385,55,2014,743.082
407,Rockets,44.84108527131782,34.96337209302325,72.06940753045404,22.63925802879291,43.14424141749723,50,2015,747.412
408,Rockets,46.56973684210526,36.08514619883041,71.85754385964913,24.105847953216376,43.97836257309942,51,2016,737.244
409,Rockets,45.96208133971292,34.972966507177034,78.13588516746412,23.63456937799043,43.7816985645933,55,2017,695.903
410,Rockets,45.43695405558707,35.42643221781055,76.34217243335225,21.005672149744754,42.73085649461146,61,2018,716.008
411,Rockets,45.39555972482802,35.624077548467795,80.23223889931207,21.449968730456536,44.21482176360225,55,2019,740.392
412,Rockets,45.04782608695652,34.60434782608696,80.45434782608696,22.217391304347828,41.891304347826086,25,2020,578.458
413,Rockets,44.19760504201681,33.78432773109243,74.03260504201681,23.514285714285712,42.63529411764706,16,2021,638.977
414,Spurs,45.75714285714286,36.81657509157509,69.73525641025643,21.21794871794872,43.81684981684982,60,2004,739.706
415,Spurs,45.925609756097565,36.99512195121951,71.49024390243902,20.585365853658537,42.08536585365854,58,2005,750.97
416,Spurs,47.3443351222421,38.97301729278473,72.54603458556946,21.92277877161598,40.73106738223017,62,2006,770.677
417,Spurs,46.92299498746867,37.00657894736842,76.00977443609023,21.833959899749374,41.17481203007519,56,2007,764.823
418,Spurs,45.674787294384565,37.52223482699944,75.49132161089052,20.712422007941008,40.72660238230289,55,2008,761.149
419,Spurs,47.45054945054945,38.41227106227107,76.27380952380952,21.586080586080584,41.86446886446886,53,2009,749.048
420,Spurs,46.92738095238095,37.30238095238095,74.73690476190475,22.57142857142857,42.82142857142857,59,2010,741.676
421,Spurs,47.84625,38.977083333333326,75.85208333333333,21.820833333333333,41.579166666666666,36,2011,750.879
422,Spurs,48.412444444444446,39.39555555555555,75.55677777777777,24.035555555555554,42.64888888888889,72,2012,607.095
423,Spurs,48.11327838827839,37.91153846153846,77.66620879120877,24.766483516483518,41.734432234432234,58,2013,755.7
424,Spurs,48.030062393647185,38.609699376063524,78.31809415768576,24.948383437322747,43.69171866137266,57,2014,755.031
425,Spurs,47.6875,36.736662679425834,78.9090909090909,24.690789473684212,44.255382775119614,63,2015,762.855
426,Spurs,47.9291461916462,39.081357493857496,82.40436117936119,23.953316953316953,42.91031941031941,66,2016,756.445
427,Spurs,46.362059620596206,37.17306233062331,78.43203252032521,23.152032520325204,44.45880758807588,59,2017,755.347
428,Spurs,46.496428571428574,37.12619047619047,79.45952380952382,23.86904761904762,44.07142857142857,43,2018,754.562
429,Spurs,47.86108801108801,38.00051975051974,79.85599445599445,24.571725571725572,45.53291753291754,41,2019,750.616
430,Spurs,47.098214285714285,38.276071428571434,82.80464285714287,25.360714285714288,44.18928571428572,22,2020,550.515
431,Spurs,46.094033613445376,34.49911764705882,79.1883193277311,24.11890756302521,43.85924369747899,31,2021,615.588
432,Suns,45.86589743589744,36.742820512820515,73.78060897435898,20.34070512820513,41.910576923076924,42,2004,670.385
433,Suns,47.29345238095238,37.77345238095238,76.31470238095238,24.71071428571429,44.32976190476191,56,2005,726.066
434,Suns,49.142559523809524,41.52095238095238,81.12452380952382,26.570238095238096,40.73273809523809,56,2006,730.179
435,Suns,49.45131578947368,38.808066361556065,78.78398169336384,26.330091533180777,40.639016018306634,62,2007,755.302
436,Suns,50.31053439803439,39.84717444717445,77.64404176904176,24.070945945945944,41.08568796068796,51,2008,755.302
437,Suns,50.40817627494457,39.53927383592018,74.2475332594235,24.117239467849224,42.075942350332596,49,2009,755.302
438,Suns,48.61188242651657,39.03352095059412,77.38567854909319,23.287679799874923,41.98936835522201,47,2010,723.582
439,Suns,46.178306878306884,36.02089947089947,77.14457671957672,23.75132275132275,41.07473544973545,27,2011,720.249
440,Suns,45.838297872340426,34.305319148936164,75.43191489361702,22.48936170212766,41.06382978723404,43,2012,514.718
441,Suns,44.78375,34.37,73.685,21.5,42.962500000000006,33,2013,632.913
442,Suns,46.53597826086956,37.43407608695652,77.63907608695652,19.691847826086956,42.4804347826087,47,2014,650.739
443,Suns,44.59312865497076,34.02441520467836,73.90108187134503,20.16578947368421,43.58801169590643,33,2015,693.862
444,Suns,43.30899632802937,33.176897184822515,75.23056915544674,19.762239902080783,45.701958384332926,21,2016,701.405
445,Suns,45.108858695652174,32.8945652173913,77.24956521739131,20.480978260869563,45.11902173913043,28,2017,708.639
446,Suns,44.95738095238095,33.51886904761905,75.5702380952381,22.876785714285713,42.12083333333334,16,2018,674.655
447,Suns,46.09756756756757,33.38168918918919,78.20905405405405,25.71858108108108,41.265878378378375,23,2019,627.023
448,Suns,46.984,35.928,84.75399999999999,26.02,43.56,28,2020,550.633
449,Suns,49.34705882352941,37.65147058823529,84.0529411764706,26.955882352941174,42.83823529411765,48,2021,679.252
450,Thunder,45.17515243902439,37.32445121951219,77.79137195121952,21.441158536585366,39.29359756097561,44,2004,625.474
451,Thunder,44.18074009324009,35.372523310023304,78.28557692307692,18.41958041958042,40.90646853146853,43,2005,675.49
452,Thunder,46.709583333333335,36.61527777777778,78.95666666666668,20.781944444444445,39.24305555555556,35,2006,664.157
453,Thunder,45.294786585365856,36.085,77.55835365853659,20.88628048780488,42.108536585365854,27,2007,654.163
454,Thunder,44.474999999999994,32.701190476190476,75.80357142857143,20.785714285714285,43.39285714285714,15,2008,547.556
455,Thunder,45.40948170731707,32.53487804878049,80.15103658536586,20.15426829268293,42.87560975609756,37,2009,747.732
456,Thunder,46.27193181818182,35.1375,82.53386363636363,20.102272727272727,43.023863636363636,55,2010,738.149
457,Thunder,47.365,35.89485714285714,81.15421428571429,20.817857142857143,43.715,37,2011,744.068
458,Thunder,47.26068313953488,36.920155038759695,82.1171996124031,19.483042635658915,43.7296511627907,66,2012,600.699
459,Thunder,47.92167832167832,36.08126456876457,81.48671328671328,21.495337995337998,45.20687645687646,61,2013,746.323
460,Thunder,46.15731707317073,35.202439024390245,76.62989222915485,20.988088485536018,44.35791264889393,50,2014,746.323
461,Thunder,46.07519519519519,34.91468468468468,77.4403003003003,21.196096096096095,47.94504504504505,52,2015,746.323
462,Thunder,46.89436046511628,33.89005813953489,75.76026162790697,22.95813953488372,47.71773255813954,53,2016,746.323
463,Thunder,44.84518272425249,33.73986710963455,73.66160022148394,20.5921926910299,46.031007751937985,46,2017,746.323
464,Thunder,45.82602862254025,34.361478831246274,71.80158020274298,22.027728085867622,46.96362552176505,52,2018,746.323
465,Thunder,45.782046332046335,35.41628056628057,75.20614543114543,22.96911196911197,45.78893178893179,44,2019,746.323
466,Thunder,46.72083333333333,36.358333333333334,76.46666666666665,22.166666666666668,43.4375,31,2020,600.699
467,Thunder,44.19380952380953,34.02320346320346,73.15835497835498,22.03896103896104,45.68614718614718,21,2021,595.112
468,Timberwolves,45.64102564102564,37.061025641025644,79.80019230769231,22.749358974358977,44.275320512820514,54,2004,723.071
469,Timberwolves,46.171591591591586,34.219879879879876,77.05495495495495,22.668168168168165,41.06816816816817,42,2005,704.438
470,Timberwolves,46.04903846153846,31.87208624708625,77.67948717948718,21.153554778554778,39.83449883449883,32,2006,662.167
471,Timberwolves,44.9637266023823,36.08559273964833,76.69174702212138,21.530913216108907,40.98525241066364,23,2007,655.947
472,Timberwolves,45.037761627906974,34.21831395348837,75.66258720930233,20.367732558139537,41.056976744186045,24,2008,593.537
473,Timberwolves,44.58842881452071,33.56990924560408,75.88857061826432,19.893647192285876,42.617980714690866,25,2009,594.743
474,Timberwolves,45.09545454545455,37.296112440191386,76.12296650717704,20.392942583732058,43.54246411483254,16,2010,619.17
475,Timberwolves,44.121889055472266,36.54595202398801,76.5612443778111,20.121439280359823,44.14617691154423,9,2011,624.96
476,Timberwolves,43.33779644268775,31.861808300395257,76.1322628458498,20.252470355731226,44.29298418972332,40,2012,577.197
477,Timberwolves,43.94772727272727,31.517207792207792,76.77581168831169,22.895021645021643,42.275432900432904,32,2013,669.956
478,Timberwolves,44.83210365853658,33.58875,75.25314024390244,23.617378048780488,42.81310975609756,30,2014,597.157
479,Timberwolves,44.33295454545455,32.37330931263858,80.53389689578714,21.25748337028825,41.63719512195122,23,2015,595.652
480,Timberwolves,46.78536585365854,34.453658536585365,78.7609756097561,23.71951219512195,41.46341463414634,28,2016,581.178
481,Timberwolves,47.682413419913416,34.9987012987013,79.8142316017316,23.78354978354978,41.96212121212122,43,2017,607.203
482,Timberwolves,46.527758420441344,36.132084785133564,80.1376887340302,23.47706155632985,43.264227642276424,41,2018,699.308
483,Timberwolves,45.04676113360324,33.77678812415654,77.50064102564103,23.583670715249664,45.787786774628884,31,2019,627.543
484,Timberwolves,44.52368421052631,34.642105263157895,74.08684210526316,25.184210526315788,43.131578947368425,11,2020,482.112
485,Timberwolves,45.09294372294372,35.211688311688306,76.15216450216451,25.793939393939397,43.47099567099567,21,2021,657.148
486,Trail Blazers,44.33113636363636,35.64769480519481,73.59688311688313,20.761038961038963,41.76915584415585,39,2004,684.038
487,Trail Blazers,45.695377197958024,33.507458876914356,69.9127623369257,20.070334656834937,40.06211003970505,24,2005,680.374
488,Trail Blazers,44.84047619047619,35.00476190476191,72.77738095238095,18.13095238095238,37.42857142857143,24,2006,617.019
489,Trail Blazers,45.47165071770335,36.15574162679426,75.48995215311005,20.063397129186605,39.557416267942585,37,2007,670.778
490,Trail Blazers,44.94070175438596,37.912368421052626,77.81309941520466,20.827777777777776,41.44649122807017,43,2008,801.566
491,Trail Blazers,46.309841179807144,37.02274532047646,77.09566080544526,20.033182076006806,41.799205899035734,55,2009,841.499
492,Trail Blazers,45.615575275397795,34.23684210526316,79.30829253365972,20.93145654834761,39.75520195838433,46,2010,840.411
493,Trail Blazers,45.52969696969697,35.58424242424242,80.34075757575756,21.322727272727274,39.086363636363636,34,2011,840.924
494,Trail Blazers,44.10912529550827,33.95361702127659,78.59226950354609,20.34420803782506,40.61962174940898,40,2012,676.384
495,Trail Blazers,45.59692350332595,37.61369179600887,79.4504711751663,23.106430155210642,42.6000554323725,43,2013,813.012
496,Trail Blazers,44.88875,36.06299418604651,80.40058139534884,22.77122093023256,46.73139534883721,55,2014,809.612
497,Trail Blazers,44.830491990846674,35.50566361556064,78.17471395881007,21.165903890160184,45.64187643020595,39,2015,801.733
