GAME_DATE,HOME_TEAM_ID,HOME_TEAM_NAME,_2pointer_PCT_HOME,_3pointer_PCT_HOME,FreeThrow_PCT_HOME,Assists_HOME,Rebounds_HOME,VISITOR_TEAM_ID,VISITOR_TEAM_NAME,_2pointer_PCT_AWAY,_3pointer_PCT_AWAY,FreeThrow_PCT_AWAY,Assists_AWAY,Rebounds_AWAY,HOME_TEAM_WINS
2014-03-28,1610612750,Timberwolves,0.671,0.444,0.825,33.0,49.0,1610612747,Lakers,0.431,0.28,0.8,22.0,26.0,1
2014-03-28,1610612740,Pelicans,0.507,0.429,0.75,26.0,37.0,1610612762,Jazz,0.485,0.333,0.815,26.0,31.0,1
2014-03-28,1610612760,Thunder,0.478,0.391,0.76,26.0,38.0,1610612758,Kings,0.365,0.5,0.625,17.0,49.0,1
2014-03-28,1610612743,Nuggets,0.402,0.261,0.743,15.0,41.0,1610612759,Spurs,0.561,0.542,0.714,37.0,51.0,0
2014-03-28,1610612756,Suns,0.455,0.424,0.783,18.0,56.0,1610612752,Knicks,0.402,0.32,0.625,14.0,37.0,1
2014-03-28,1610612744,Warriors,0.494,0.45,0.786,22.0,43.0,1610612763,Grizzlies,0.506,0.167,0.563,24.0,33.0,1
2014-03-27,1610612737,Hawks,0.405,0.182,0.765,17.0,39.0,1610612757,Trail Blazers,0.463,0.385,0.762,24.0,47.0,0
2014-03-27,1610612745,Rockets,0.489,0.346,0.676,27.0,57.0,1610612755,76ers,0.389,0.389,0.636,23.0,39.0,1
2014-03-27,1610612749,Bucks,0.557,0.6,0.706,15.0,33.0,1610612747,Lakers,0.494,0.333,0.778,23.0,38.0,1
2014-03-27,1610612742,Mavericks,0.468,0.5,0.704,21.0,43.0,1610612746,Clippers,0.463,0.423,0.88,22.0,41.0,0
2014-03-26,1610612766,Hornets,0.5,0.381,0.696,27.0,49.0,1610612751,Nets,0.482,0.459,0.875,29.0,32.0,1
2014-03-26,1610612764,Wizards,0.457,0.316,0.619,21.0,35.0,1610612756,Suns,0.493,0.5,0.917,22.0,39.0,0
2014-03-26,1610612738,Celtics,0.405,0.409,0.773,23.0,36.0,1610612761,Raptors,0.45,0.478,0.889,17.0,48.0,0
2014-03-26,1610612765,Pistons,0.464,0.423,0.538,27.0,48.0,1610612739,Cavaliers,0.435,0.346,0.583,18.0,45.0,0
2014-03-26,1610612750,Timberwolves,0.5,0.409,0.75,31.0,45.0,1610612737,Hawks,0.378,0.25,0.875,21.0,40.0,1
2014-03-26,1610612740,Pelicans,0.422,0.25,0.76,24.0,53.0,1610612746,Clippers,0.413,0.433,0.607,25.0,40.0,1
2014-03-26,1610612754,Pacers,0.37,0.5,0.81,18.0,37.0,1610612748,Heat,0.459,0.316,0.724,13.0,37.0,1
2014-03-26,1610612759,Spurs,0.489,0.4,0.7,30.0,43.0,1610612743,Nuggets,0.458,0.368,0.8,22.0,43.0,1
2014-03-26,1610612758,Kings,0.478,0.353,0.771,19.0,32.0,1610612752,Knicks,0.548,0.577,0.923,25.0,34.0,0
2014-03-26,1610612762,Jazz,0.464,0.313,0.692,22.0,35.0,1610612763,Grizzlies,0.456,0.444,0.938,22.0,41.0,0
2014-03-25,1610612739,Cavaliers,0.514,0.308,0.788,27.0,49.0,1610612761,Raptors,0.398,0.438,0.615,30.0,38.0,1
2014-03-25,1610612753,Magic,0.435,0.353,0.682,19.0,50.0,1610612757,Trail Blazers,0.372,0.269,0.824,17.0,50.0,1
2014-03-25,1610612742,Mavericks,0.5,0.395,0.821,27.0,48.0,1610612760,Thunder,0.495,0.364,0.789,27.0,38.0,1
2014-03-25,1610612747,Lakers,0.578,0.643,0.867,32.0,38.0,1610612752,Knicks,0.486,0.267,0.741,23.0,32.0,1
2014-03-24,1610612766,Hornets,0.372,0.19,0.84,12.0,38.0,1610612745,Rockets,0.476,0.444,0.556,22.0,42.0,0
2014-03-24,1610612737,Hawks,0.417,0.348,0.818,18.0,32.0,1610612756,Suns,0.514,0.5,0.875,21.0,39.0,0
2014-03-24,1610612748,Heat,0.44,0.333,0.609,16.0,48.0,1610612757,Trail Blazers,0.378,0.282,0.889,18.0,44.0,1
2014-03-24,1610612741,Bulls,0.417,0.267,0.938,22.0,46.0,1610612754,Pacers,0.37,0.4,0.905,11.0,42.0,1
2014-03-24,1610612763,Grizzlies,0.527,0.5,0.538,25.0,54.0,1610612750,Timberwolves,0.378,0.292,0.85,19.0,42.0,1
2014-03-24,1610612740,Pelicans,0.471,0.45,0.741,19.0,53.0,1610612751,Nets,0.367,0.25,0.875,16.0,46.0,1
2014-03-24,1610612760,Thunder,0.506,0.5,0.762,32.0,40.0,1610612743,Nuggets,0.39,0.321,0.675,20.0,42.0,1
2014-03-24,1610612759,Spurs,0.557,0.481,0.75,31.0,47.0,1610612755,76ers,0.409,0.333,0.444,22.0,37.0,1
2014-03-24,1610612762,Jazz,0.41,0.259,0.679,16.0,33.0,1610612765,Pistons,0.554,0.529,0.722,23.0,53.0,0
2014-03-24,1610612746,Clippers,0.487,0.444,0.815,29.0,40.0,1610612749,Bucks,0.482,0.385,0.688,27.0,38.0,1
2014-03-23,1610612761,Raptors,0.425,0.333,0.714,17.0,45.0,1610612737,Hawks,0.434,0.25,0.75,17.0,38.0,1
2014-03-23,1610612750,Timberwolves,0.44,0.348,0.865,25.0,38.0,1610612756,Suns,0.575,0.444,0.793,16.0,42.0,0
2014-03-23,1610612743,Nuggets,0.44,0.407,0.778,26.0,38.0,1610612764,Wizards,0.482,0.333,0.833,20.0,46.0,1
2014-03-23,1610612758,Kings,0.512,0.35,0.806,19.0,44.0,1610612749,Bucks,0.494,0.222,0.633,25.0,40.0,1
2014-03-23,1610612742,Mavericks,0.385,0.323,0.774,21.0,52.0,1610612751,Nets,0.405,0.367,0.848,17.0,47.0,0
2014-03-23,1610612752,Knicks,0.455,0.444,0.947,21.0,34.0,1610612739,Cavaliers,0.609,0.5,0.765,17.0,33.0,0
2014-03-23,1610612747,Lakers,0.463,0.375,0.793,20.0,34.0,1610612753,Magic,0.451,0.316,0.824,26.0,46.0,1
2014-03-22,1610612766,Hornets,0.521,0.421,0.947,28.0,50.0,1610612757,Trail Blazers,0.405,0.333,0.773,17.0,36.0,1
2014-03-22,1610612739,Cavaliers,0.5,0.353,0.765,32.0,49.0,1610612745,Rockets,0.481,0.343,0.882,31.0,31.0,0
2014-03-22,1610612741,Bulls,0.443,0.357,0.774,23.0,44.0,1610612755,76ers,0.345,0.05,0.909,11.0,48.0,1
2014-03-22,1610612763,Grizzlies,0.44,0.385,0.647,14.0,47.0,1610612754,Pacers,0.365,0.4,0.786,14.0,35.0,1
2014-03-22,1610612740,Pelicans,0.512,0.412,0.706,23.0,38.0,1610612748,Heat,0.507,0.308,0.765,27.0,33.0,1
2014-03-22,1610612762,Jazz,0.387,0.407,0.769,17.0,39.0,1610612753,Magic,0.392,0.412,0.792,20.0,45.0,1
2014-03-22,1610612744,Warriors,0.403,0.2,0.862,21.0,54.0,1610612759,Spurs,0.393,0.357,0.76,24.0,40.0,0
2014-03-22,1610612746,Clippers,0.542,0.379,0.647,31.0,40.0,1610612765,Pistons,0.452,0.414,0.538,29.0,46.0,1
2014-03-21,1610612754,Pacers,0.43,0.182,0.84,27.0,51.0,1610612741,Bulls,0.364,0.455,0.75,17.0,36.0,1
2014-03-21,1610612755,76ers,0.374,0.244,0.667,20.0,53.0,1610612752,Knicks,0.415,0.241,0.72,29.0,47.0,0
2014-03-21,1610612761,Raptors,0.406,0.276,0.848,17.0,57.0,1610612760,Thunder,0.388,0.333,0.816,18.0,47.0,0
2014-03-21,1610612737,Hawks,0.447,0.286,0.778,22.0,34.0,1610612740,Pelicans,0.514,0.308,0.814,20.0,40.0,0
2014-03-21,1610612751,Nets,0.564,0.529,0.708,30.0,39.0,1610612738,Celtics,0.422,0.333,0.826,20.0,37.0,1
2014-03-21,1610612748,Heat,0.467,0.35,0.875,20.0,34.0,1610612763,Grizzlies,0.456,0.214,0.647,17.0,43.0,1
2014-03-21,1610612742,Mavericks,0.539,0.545,0.824,28.0,48.0,1610612743,Nuggets,0.494,0.433,0.619,24.0,35.0,1
2014-03-21,1610612756,Suns,0.452,0.32,0.686,17.0,39.0,1610612765,Pistons,0.433,0.25,0.385,22.0,53.0,1
2014-03-21,1610612758,Kings,0.4,0.286,0.611,17.0,48.0,1610612759,Spurs,0.387,0.2,0.815,18.0,52.0,0
2014-03-21,1610612747,Lakers,0.473,0.368,0.609,32.0,44.0,1610612764,Wizards,0.483,0.4,0.793,21.0,44.0,0
2014-03-20,1610612739,Cavaliers,0.444,0.364,0.625,27.0,36.0,1610612760,Thunder,0.427,0.323,0.8,21.0,53.0,0
2014-03-20,1610612745,Rockets,0.576,0.421,0.789,36.0,44.0,1610612750,Timberwolves,0.437,0.429,0.783,28.0,40.0,1
2014-03-20,1610612757,Trail Blazers,0.506,0.4,0.8,32.0,43.0,1610612764,Wizards,0.422,0.444,0.882,25.0,43.0,1
2014-03-20,1610612744,Warriors,0.538,0.296,0.84,26.0,42.0,1610612749,Bucks,0.488,0.25,0.744,23.0,36.0,1
2014-03-19,1610612755,76ers,0.457,0.458,0.474,22.0,38.0,1610612741,Bulls,0.434,0.533,0.815,22.0,52.0,0
2014-03-19,1610612738,Celtics,0.506,0.464,0.833,29.0,36.0,1610612748,Heat,0.494,0.235,0.8,29.0,37.0,1
2014-03-19,1610612751,Nets,0.493,0.45,0.6,19.0,39.0,1610612766,Hornets,0.471,0.333,0.833,27.0,51.0,1
2014-03-19,1610612763,Grizzlies,0.444,0.182,0.88,21.0,46.0,1610612762,Jazz,0.44,0.389,0.5,20.0,39.0,1
2014-03-19,1610612740,Pelicans,0.537,0.308,0.75,16.0,34.0,1610612761,Raptors,0.419,0.409,0.813,20.0,48.0,0
2014-03-19,1610612752,Knicks,0.39,0.235,0.828,15.0,45.0,1610612754,Pacers,0.425,0.217,0.704,12.0,40.0,1
2014-03-19,1610612742,Mavericks,0.495,0.333,0.76,26.0,51.0,1610612750,Timberwolves,0.478,0.345,0.806,25.0,46.0,0
2014-03-19,1610612743,Nuggets,0.512,0.407,0.704,27.0,46.0,1610612765,Pistons,0.453,0.385,0.684,22.0,43.0,1
2014-03-19,1610612756,Suns,0.506,0.44,0.667,22.0,43.0,1610612753,Magic,0.4,0.462,0.767,18.0,43.0,1
2014-03-19,1610612747,Lakers,0.429,0.346,0.759,19.0,46.0,1610612759,Spurs,0.526,0.444,0.813,34.0,52.0,0
2014-03-18,1610612739,Cavaliers,0.514,0.318,0.682,27.0,41.0,1610612748,Heat,0.453,0.4,0.645,22.0,36.0,0
2014-03-18,1610612737,Hawks,0.426,0.324,0.871,24.0,40.0,1610612761,Raptors,0.494,0.292,0.897,21.0,50.0,1
2014-03-18,1610612757,Trail Blazers,0.433,0.308,0.889,25.0,47.0,1610612749,Bucks,0.459,0.471,0.654,28.0,53.0,1
2014-03-18,1610612758,Kings,0.46,0.333,0.775,18.0,57.0,1610612764,Wizards,0.44,0.393,0.667,28.0,41.0,1
2014-03-18,1610612744,Warriors,0.451,0.37,0.905,21.0,44.0,1610612753,Magic,0.455,0.308,0.75,22.0,40.0,1
2014-03-17,1610612766,Hornets,0.353,0.36,0.875,22.0,42.0,1610612737,Hawks,0.459,0.382,0.857,27.0,51.0,0
2014-03-17,1610612754,Pacers,0.383,0.333,0.816,13.0,52.0,1610612755,76ers,0.432,0.391,0.55,21.0,45.0,1
2014-03-17,1610612751,Nets,0.586,0.429,0.63,23.0,36.0,1610612756,Suns,0.463,0.273,0.536,18.0,40.0,1
2014-03-17,1610612741,Bulls,0.345,0.227,0.71,21.0,46.0,1610612760,Thunder,0.413,0.52,0.786,20.0,46.0,0
2014-03-17,1610612745,Rockets,0.582,0.52,0.731,31.0,46.0,1610612762,Jazz,0.41,0.222,0.778,21.0,34.0,1
2014-03-17,1610612742,Mavericks,0.423,0.333,0.905,20.0,36.0,1610612738,Celtics,0.366,0.409,0.857,20.0,57.0,1
2014-03-17,1610612743,Nuggets,0.409,0.24,0.848,22.0,55.0,1610612746,Clippers,0.391,0.238,0.92,22.0,43.0,1
2014-03-16,1610612749,Bucks,0.416,0.389,0.688,24.0,37.0,1610612766,Hornets,0.574,0.45,0.778,26.0,39.0,0
2014-03-16,1610612761,Raptors,0.494,0.304,0.88,27.0,26.0,1610612756,Suns,0.507,0.478,0.895,17.0,45.0,0
2014-03-16,1610612748,Heat,0.513,0.409,0.828,21.0,31.0,1610612745,Rockets,0.493,0.391,0.75,18.0,34.0,1
2014-03-16,1610612740,Pelicans,0.5,0.2,0.857,25.0,44.0,1610612738,Celtics,0.464,0.462,0.783,33.0,49.0,1
2014-03-16,1610612750,Timberwolves,0.436,0.353,0.789,23.0,35.0,1610612758,Kings,0.482,0.316,0.737,17.0,48.0,1
2014-03-16,1610612760,Thunder,0.367,0.31,0.704,17.0,33.0,1610612742,Mavericks,0.533,0.542,0.8,26.0,42.0,0
2014-03-16,1610612759,Spurs,0.628,0.625,0.737,31.0,40.0,1610612762,Jazz,0.462,0.455,0.714,19.0,39.0,1
2014-03-16,1610612757,Trail Blazers,0.42,0.429,0.867,25.0,48.0,1610612744,Warriors,0.477,0.367,0.818,17.0,41.0,0
2014-03-16,1610612746,Clippers,0.447,0.286,0.667,32.0,41.0,1610612739,Cavaliers,0.349,0.333,0.7,19.0,48.0,1
2014-03-15,1610612752,Knicks,0.553,0.4,0.821,14.0,41.0,1610612749,Bucks,0.432,0.4,0.741,17.0,32.0,1
2014-03-15,1610612764,Wizards,0.468,0.308,0.84,21.0,39.0,1610612751,Nets,0.479,0.524,0.682,20.0,35.0,1
2014-03-15,1610612737,Hawks,0.407,0.438,0.586,25.0,38.0,1610612743,Nuggets,0.41,0.32,0.64,27.0,54.0,1
2014-03-15,1610612765,Pistons,0.407,0.304,0.767,24.0,44.0,1610612754,Pacers,0.394,0.292,0.92,24.0,62.0,0
2014-03-15,1610612755,76ers,0.373,0.261,0.474,16.0,42.0,1610612763,Grizzlies,0.543,0.267,0.719,27.0,41.0,0
2014-03-15,1610612741,Bulls,0.397,0.3,0.788,21.0,40.0,1610612758,Kings,0.365,0.143,0.622,12.0,55.0,1
2014-03-14,1610612766,Hornets,0.484,0.421,0.643,28.0,54.0,1610612750,Timberwolves,0.427,0.4,0.81,23.0,35.0,1
2014-03-14,1610612753,Magic,0.443,0.28,0.8,26.0,46.0,1610612764,Wizards,0.4,0.435,0.793,24.0,52.0,0
2014-03-14,1610612755,76ers,0.389,0.308,0.889,25.0,34.0,1610612754,Pacers,0.582,0.429,0.636,27.0,43.0,0
2014-03-14,1610612761,Raptors,0.507,0.529,0.818,23.0,36.0,1610612763,Grizzlies,0.446,0.25,0.667,16.0,35.0,1
2014-03-14,1610612738,Celtics,0.309,0.143,0.905,17.0,56.0,1610612756,Suns,0.425,0.192,0.7,14.0,51.0,0
2014-03-14,1610612748,Heat,0.519,0.292,0.762,23.0,35.0,1610612743,Nuggets,0.476,0.381,0.862,26.0,41.0,0
2014-03-14,1610612740,Pelicans,0.477,0.273,0.857,22.0,44.0,1610612757,Trail Blazers,0.487,0.424,0.778,23.0,37.0,0
2014-03-14,1610612759,Spurs,0.49,0.481,0.769,36.0,64.0,1610612747,Lakers,0.341,0.19,0.76,23.0,37.0,1
2014-03-14,1610612762,Jazz,0.455,0.5,0.769,18.0,39.0,1610612746,Clippers,0.487,0.391,0.65,20.0,32.0,0
2014-03-14,1610612744,Warriors,0.455,0.379,0.684,23.0,42.0,1610612739,Cavaliers,0.488,0.455,0.722,19.0,41.0,0
2014-03-13,1610612741,Bulls,0.5,0.583,0.846,35.0,39.0,1610612745,Rockets,0.354,0.192,0.765,16.0,49.0,1
2014-03-13,1610612737,Hawks,0.486,0.448,0.85,23.0,41.0,1610612749,Bucks,0.416,0.158,0.769,24.0,43.0,1
2014-03-13,1610612760,Thunder,0.506,0.433,0.933,24.0,60.0,1610612747,Lakers,0.394,0.481,0.6,23.0,37.0,1
2014-03-12,1610612748,Heat,0.485,0.333,0.769,18.0,33.0,1610612751,Nets,0.436,0.414,0.842,19.0,37.0,0
2014-03-12,1610612753,Magic,0.484,0.375,1.0,23.0,38.0,1610612743,Nuggets,0.511,0.455,0.667,30.0,52.0,0
2014-03-12,1610612755,76ers,0.393,0.348,0.857,20.0,38.0,1610612758,Kings,0.459,0.389,0.8,21.0,48.0,0
2014-03-12,1610612761,Raptors,0.42,0.4,0.76,19.0,54.0,1610612765,Pistons,0.436,0.409,0.417,15.0,39.0,1
2014-03-12,1610612764,Wizards,0.427,0.36,0.667,16.0,37.0,1610612766,Hornets,0.487,0.278,0.773,13.0,44.0,0
2014-03-12,1610612738,Celtics,0.42,0.421,0.696,15.0,38.0,1610612752,Knicks,0.525,0.579,0.875,20.0,47.0,0
2014-03-12,1610612740,Pelicans,0.413,0.222,1.0,16.0,39.0,1610612763,Grizzlies,0.432,0.222,0.815,19.0,42.0,0
2014-03-12,1610612762,Jazz,0.471,0.192,0.762,23.0,40.0,1610612742,Mavericks,0.532,0.619,0.917,26.0,39.0,0
2014-03-12,1610612759,Spurs,0.432,0.458,0.727,21.0,55.0,1610612757,Trail Blazers,0.386,0.19,0.733,13.0,48.0,1
2014-03-12,1610612756,Suns,0.433,0.278,0.591,20.0,36.0,1610612739,Cavaliers,0.469,0.5,0.815,20.0,51.0,0
2014-03-12,1610612746,Clippers,0.489,0.444,0.708,23.0,49.0,1610612744,Warriors,0.439,0.381,0.72,27.0,36.0,1
2014-03-11,1610612754,Pacers,0.548,0.25,0.769,22.0,43.0,1610612738,Celtics,0.352,0.158,0.842,16.0,41.0,1
2014-03-11,1610612765,Pistons,0.437,0.389,0.842,26.0,47.0,1610612758,Kings,0.405,0.2,0.6,18.0,50.0,1
2014-03-11,1610612741,Bulls,0.427,0.444,0.857,22.0,39.0,1610612759,Spurs,0.506,0.571,0.8,25.0,38.0,0
2014-03-11,1610612763,Grizzlies,0.56,0.5,0.692,27.0,41.0,1610612757,Trail Blazers,0.407,0.412,0.759,18.0,40.0,1
2014-03-11,1610612750,Timberwolves,0.482,0.4,0.733,25.0,34.0,1610612749,Bucks,0.527,0.333,0.621,29.0,39.0,1
2014-03-11,1610612760,Thunder,0.425,0.379,0.794,18.0,49.0,1610612745,Rockets,0.418,0.36,0.676,18.0,45.0,1
2014-03-11,1610612744,Warriors,0.513,0.48,0.824,26.0,46.0,1610612742,Mavericks,0.366,0.278,0.645,18.0,40.0,1
2014-03-10,1610612766,Hornets,0.457,0.4,0.821,21.0,42.0,1610612743,Nuggets,0.434,0.208,0.677,16.0,43.0,1
2014-03-10,1610612751,Nets,0.486,0.55,0.71,15.0,30.0,1610612761,Raptors,0.493,0.261,0.875,19.0,37.0,1
2014-03-10,1610612748,Heat,0.5,0.476,1.0,26.0,33.0,1610612764,Wizards,0.404,0.387,0.667,24.0,50.0,1
2014-03-10,1610612752,Knicks,0.543,0.406,0.647,20.0,35.0,1610612755,76ers,0.512,0.3,0.72,26.0,42.0,1
2014-03-10,1610612749,Bucks,0.452,0.296,0.84,25.0,42.0,1610612753,Magic,0.477,0.391,0.625,23.0,43.0,1
2014-03-10,1610612762,Jazz,0.488,0.476,0.833,19.0,45.0,1610612737,Hawks,0.487,0.448,0.852,30.0,34.0,0
2014-03-10,1610612746,Clippers,0.551,0.286,0.71,25.0,42.0,1610612756,Suns,0.459,0.35,0.69,22.0,36.0,1
2014-03-09,1610612741,Bulls,0.422,0.368,0.706,25.0,47.0,1610612748,Heat,0.405,0.35,0.955,20.0,42.0,1
2014-03-09,1610612747,Lakers,0.469,0.419,0.833,31.0,36.0,1610612760,Thunder,0.42,0.343,0.667,26.0,59.0,1
2014-03-09,1610612740,Pelicans,0.456,0.357,0.727,21.0,48.0,1610612743,Nuggets,0.471,0.304,0.769,28.0,45.0,1
2014-03-09,1610612738,Celtics,0.485,0.323,0.667,38.0,39.0,1610612765,Pistons,0.465,0.267,0.692,17.0,54.0,1
2014-03-09,1610612751,Nets,0.532,0.48,0.625,25.0,27.0,1610612758,Kings,0.444,0.217,0.571,11.0,53.0,1
2014-03-09,1610612745,Rockets,0.427,0.31,0.733,13.0,48.0,1610612757,Trail Blazers,0.406,0.36,0.788,24.0,56.0,1
2014-03-09,1610612750,Timberwolves,0.432,0.368,0.75,25.0,38.0,1610612761,Raptors,0.487,0.583,0.742,22.0,48.0,0
2014-03-09,1610612742,Mavericks,0.444,0.4,0.806,23.0,42.0,1610612754,Pacers,0.478,0.438,0.793,14.0,41.0,1
2014-03-09,1610612744,Warriors,0.529,0.455,0.619,27.0,35.0,1610612756,Suns,0.48,0.476,0.893,21.0,41.0,1
2014-03-08,1610612739,Cavaliers,0.414,0.391,0.889,21.0,37.0,1610612752,Knicks,0.432,0.452,0.739,26.0,49.0,0
2014-03-08,1610612755,76ers,0.474,0.227,0.75,22.0,33.0,1610612762,Jazz,0.463,0.435,0.714,25.0,42.0,0
2014-03-08,1610612763,Grizzlies,0.506,0.538,0.727,23.0,51.0,1610612766,Hornets,0.398,0.238,0.714,18.0,40.0,1
2014-03-08,1610612759,Spurs,0.531,0.45,0.743,26.0,44.0,1610612753,Magic,0.479,0.389,0.765,24.0,45.0,1
2014-03-08,1610612749,Bucks,0.448,0.25,0.893,14.0,42.0,1610612764,Wizards,0.538,0.536,0.565,25.0,35.0,0
2014-03-08,1610612746,Clippers,0.532,0.318,0.75,26.0,35.0,1610612737,Hawks,0.5,0.429,0.769,29.0,29.0,1
2014-03-07,1610612741,Bulls,0.413,0.154,0.929,16.0,38.0,1610612763,Grizzlies,0.449,0.625,0.556,19.0,45.0,0
2014-03-07,1610612766,Hornets,0.468,0.31,0.909,26.0,37.0,1610612739,Cavaliers,0.43,0.176,0.75,16.0,41.0,1
2014-03-07,1610612761,Raptors,0.466,0.476,0.75,21.0,37.0,1610612758,Kings,0.417,0.263,0.595,14.0,39.0,1
2014-03-07,1610612738,Celtics,0.443,0.381,0.808,20.0,51.0,1610612751,Nets,0.363,0.133,0.846,14.0,28.0,1
2014-03-07,1610612752,Knicks,0.494,0.387,0.667,24.0,35.0,1610612762,Jazz,0.411,0.222,0.75,13.0,47.0,1
2014-03-07,1610612750,Timberwolves,0.451,0.3,0.788,25.0,50.0,1610612765,Pistons,0.404,0.308,0.7,17.0,55.0,1
2014-03-07,1610612740,Pelicans,0.5,0.4,0.87,31.0,42.0,1610612749,Bucks,0.449,0.25,0.76,24.0,45.0,1
2014-03-07,1610612742,Mavericks,0.468,0.308,0.735,17.0,38.0,1610612757,Trail Blazers,0.458,0.269,0.714,17.0,49.0,1
2014-03-07,1610612743,Nuggets,0.545,0.583,0.571,36.0,43.0,1610612747,Lakers,0.464,0.444,0.8,30.0,47.0,1
2014-03-07,1610612745,Rockets,0.526,0.464,0.76,26.0,34.0,1610612754,Pacers,0.459,0.438,0.733,22.0,35.0,1
2014-03-07,1610612744,Warriors,0.538,0.316,0.792,28.0,44.0,1610612737,Hawks,0.453,0.235,0.846,26.0,36.0,1
2014-03-06,1610612759,Spurs,0.506,0.391,0.846,30.0,45.0,1610612748,Heat,0.43,0.308,0.833,25.0,36.0,1
2014-03-06,1610612756,Suns,0.525,0.556,0.744,21.0,44.0,1610612760,Thunder,0.5,0.394,1.0,21.0,33.0,1
2014-03-06,1610612747,Lakers,0.395,0.267,0.692,26.0,33.0,1610612746,Clippers,0.553,0.462,0.727,34.0,64.0,0
2014-03-05,1610612766,Hornets,0.512,0.5,0.7,21.0,37.0,1610612754,Pacers,0.408,0.435,0.75,18.0,41.0,1
2014-03-05,1610612753,Magic,0.452,0.214,0.833,23.0,34.0,1610612745,Rockets,0.488,0.273,0.625,21.0,49.0,0
2014-03-05,1610612764,Wizards,0.543,0.4,1.0,28.0,41.0,1610612762,Jazz,0.449,0.348,0.591,20.0,38.0,1
2014-03-05,1610612738,Celtics,0.395,0.269,0.808,19.0,40.0,1610612744,Warriors,0.469,0.179,0.917,28.0,45.0,0
2014-03-05,1610612751,Nets,0.514,0.577,0.923,25.0,36.0,1610612763,Grizzlies,0.43,0.4,0.8,20.0,43.0,1
2014-03-05,1610612765,Pistons,0.448,0.182,0.824,25.0,32.0,1610612741,Bulls,0.538,0.263,0.824,26.0,43.0,0
2014-03-05,1610612749,Bucks,0.439,0.353,0.828,25.0,37.0,1610612758,Kings,0.518,0.286,0.813,21.0,46.0,0
2014-03-05,1610612750,Timberwolves,0.433,0.269,0.875,20.0,47.0,1610612752,Knicks,0.522,0.407,0.684,24.0,39.0,0
2014-03-05,1610612743,Nuggets,0.468,0.458,0.833,27.0,43.0,1610612742,Mavericks,0.529,0.45,1.0,24.0,33.0,1
2014-03-05,1610612757,Trail Blazers,0.443,0.448,0.905,23.0,53.0,1610612737,Hawks,0.33,0.148,0.842,20.0,37.0,1
2014-03-04,1610612739,Cavaliers,0.481,0.526,0.75,24.0,39.0,1610612759,Spurs,0.478,0.424,0.917,39.0,42.0,0
2014-03-04,1610612754,Pacers,0.419,0.188,0.955,16.0,43.0,1610612744,Warriors,0.44,0.5,0.667,24.0,44.0,0
2014-03-04,1610612745,Rockets,0.513,0.348,0.667,24.0,46.0,1610612748,Heat,0.475,0.259,0.69,19.0,33.0,1
2014-03-04,1610612760,Thunder,0.566,0.35,0.744,31.0,57.0,1610612755,76ers,0.34,0.333,0.692,20.0,38.0,1
2014-03-04,1610612756,Suns,0.453,0.368,0.579,22.0,46.0,1610612746,Clippers,0.513,0.4,0.727,26.0,40.0,0
2014-03-04,1610612747,Lakers,0.541,0.455,0.742,29.0,30.0,1610612740,Pelicans,0.597,0.412,0.825,29.0,39.0,0
2014-03-03,1610612764,Wizards,0.481,0.474,0.81,18.0,34.0,1610612763,Grizzlies,0.544,0.462,0.857,26.0,38.0,0
2014-03-03,1610612751,Nets,0.466,0.28,0.75,19.0,28.0,1610612741,Bulls,0.462,0.308,0.696,12.0,43.0,1
2014-03-03,1610612765,Pistons,0.422,0.333,0.733,21.0,54.0,1610612752,Knicks,0.386,0.357,0.786,16.0,40.0,1
2014-03-03,1610612748,Heat,0.554,0.571,0.8,18.0,36.0,1610612766,Hornets,0.512,0.391,0.667,27.0,40.0,1
2014-03-03,1610612749,Bucks,0.568,0.615,0.846,28.0,45.0,1610612762,Jazz,0.392,0.286,0.769,18.0,39.0,1
2014-03-03,1610612743,Nuggets,0.526,0.364,0.64,23.0,41.0,1610612750,Timberwolves,0.475,0.25,0.813,21.0,50.0,0
2014-03-03,1610612757,Trail Blazers,0.448,0.31,0.579,22.0,53.0,1610612747,Lakers,0.457,0.444,0.867,29.0,44.0,0
2014-03-03,1610612758,Kings,0.471,0.143,0.756,11.0,47.0,1610612740,Pelicans,0.427,0.3,0.679,16.0,30.0,1
2014-03-02,1610612741,Bulls,0.464,0.364,0.697,30.0,45.0,1610612752,Knicks,0.443,0.278,0.833,17.0,44.0,1
2014-03-02,1610612761,Raptors,0.481,0.364,0.87,28.0,39.0,1610612744,Warriors,0.42,0.348,0.8,25.0,41.0,1
2014-03-02,1610612754,Pacers,0.415,0.333,0.75,18.0,42.0,1610612762,Jazz,0.462,0.429,0.722,20.0,44.0,1
2014-03-02,1610612753,Magic,0.422,0.077,0.778,17.0,47.0,1610612755,76ers,0.372,0.208,0.667,16.0,45.0,1
2014-03-02,1610612760,Thunder,0.5,0.364,0.867,19.0,44.0,1610612766,Hornets,0.441,0.364,0.775,19.0,29.0,1
2014-03-02,1610612759,Spurs,0.464,0.37,0.857,28.0,46.0,1610612742,Mavericks,0.464,0.389,0.643,24.0,43.0,1
2014-03-02,1610612756,Suns,0.55,0.625,0.867,29.0,41.0,1610612737,Hawks,0.524,0.452,0.692,24.0,33.0,1
