,TEAM_NAME,SEASON,TEAM_ID,PTS_home,_2pointer_PCT_HOME,_3pointer_PCT_HOME,FreeThrow_PCT_HOME,Assists_HOME,Rebounds_HOME,HOME_TEAM_WINS,PTS_away,_2pointer_PCT_AWAY,_3pointer_PCT_AWAY,FreeThrow_PCT_AWAY,Assists_AWAY,Rebounds_AWAY,AWAY_TEAM_WINS
364,Suns,2008,1610612756,4620.0,0.52,0.405,0.741,934.0,1763.0,28,4354.0,0.489,0.365,0.742,971.0,1657.0,18
365,Suns,2009,1610612756,4617.0,0.499,0.413,0.785,940.0,1790.0,32,4422.0,0.487,0.406,0.75,972.0,1736.0,22
366,Suns,2010,1610612756,4324.0,0.47,0.382,0.753,965.0,1689.0,23,4287.0,0.472,0.356,0.775,980.0,1610.0,17
367,Suns,2012,1610612756,3878.0,0.438,0.33,0.739,893.0,1724.0,17,3927.0,0.45,0.327,0.752,962.0,1689.0,8
368,Suns,2013,1610612756,4434.0,0.477,0.386,0.751,766.0,1770.0,26,4195.0,0.453,0.365,0.752,797.0,1759.0,22
369,Suns,2014,1610612756,4209.0,0.458,0.346,0.755,817.0,1763.0,22,4188.0,0.446,0.329,0.762,842.0,1776.0,17
370,Suns,2015,1610612756,4227.0,0.44,0.353,0.74,847.0,1890.0,14,4044.0,0.431,0.335,0.753,854.0,1786.0,9
371,Suns,2016,1610612756,4497.0,0.458,0.34,0.787,821.0,1914.0,15,4334.0,0.446,0.326,0.765,783.0,1774.0,9
372,Suns,2017,1610612756,4230.0,0.441,0.323,0.728,818.0,1815.0,10,4292.0,0.446,0.348,0.748,925.0,1803.0,11
373,Suns,2018,1610612756,4410.0,0.467,0.344,0.768,1004.0,1639.0,12,4405.0,0.452,0.311,0.789,953.0,1672.0,7
374,Thunder,2003,1610612760,4009.0,0.447,0.374,0.754,902.0,1616.0,21,3955.0,0.444,0.373,0.77,880.0,1609.0,16
375,Thunder,2004,1610612760,4169.0,0.453,0.368,0.789,780.0,1689.0,26,3944.0,0.438,0.365,0.784,707.0,1663.0,26
376,Thunder,2005,1610612760,4309.0,0.467,0.379,0.807,896.0,1641.0,22,4102.0,0.451,0.364,0.753,800.0,1605.0,13
377,Thunder,2006,1610612760,4078.0,0.457,0.352,0.791,861.0,1642.0,20,4052.0,0.464,0.359,0.787,834.0,1608.0,11
378,Thunder,2007,1610612760,4052.0,0.451,0.327,0.784,876.0,1817.0,13,3947.0,0.441,0.324,0.749,872.0,1842.0,7
379,Thunder,2008,1610612760,3900.0,0.454,0.355,0.761,818.0,1769.0,15,4052.0,0.442,0.327,0.807,845.0,1727.0,8
380,Thunder,2009,1610612760,4168.0,0.477,0.336,0.796,820.0,1753.0,27,4154.0,0.449,0.342,0.817,819.0,1814.0,23
381,Thunder,2010,1610612760,4390.0,0.474,0.362,0.817,886.0,1744.0,30,4206.0,0.458,0.337,0.827,786.0,1763.0,25
382,Thunder,2012,1610612760,4448.0,0.495,0.414,0.836,924.0,1791.0,34,4221.0,0.467,0.339,0.822,829.0,1788.0,26
383,Thunder,2013,1610612760,4416.0,0.484,0.379,0.789,952.0,1863.0,34,4289.0,0.461,0.35,0.819,842.0,1805.0,25
384,Thunder,2014,1610612760,4382.0,0.455,0.339,0.758,869.0,1994.0,29,4142.0,0.441,0.333,0.724,812.0,1902.0,16
385,Thunder,2015,1610612760,4491.0,0.478,0.342,0.777,965.0,1981.0,32,4547.0,0.475,0.358,0.795,918.0,2006.0,23
386,Thunder,2016,1610612760,4491.0,0.47,0.342,0.745,890.0,1917.0,28,4250.0,0.434,0.311,0.75,831.0,1906.0,19
387,Thunder,2017,1610612760,4584.0,0.465,0.349,0.732,873.0,1901.0,28,4376.0,0.442,0.359,0.7,893.0,1840.0,21
388,Thunder,2018,1610612760,4694.0,0.454,0.363,0.713,989.0,1944.0,27,4693.0,0.456,0.34,0.715,928.0,1998.0,22
389,Timberwolves,2003,1610612750,3919.0,0.47,0.352,0.778,1050.0,1800.0,31,3834.0,0.454,0.371,0.789,840.0,1720.0,27
390,Timberwolves,2004,1610612750,4011.0,0.462,0.354,0.795,1023.0,1738.0,24,3923.0,0.458,0.344,0.796,895.0,1789.0,20
391,Timberwolves,2005,1610612750,3876.0,0.463,0.326,0.758,943.0,1684.0,24,3646.0,0.451,0.327,0.758,773.0,1549.0,9
392,Timberwolves,2006,1610612750,4016.0,0.464,0.352,0.792,961.0,1687.0,20,3861.0,0.46,0.358,0.795,887.0,1606.0,12
393,Timberwolves,2007,1610612750,3962.0,0.457,0.351,0.737,840.0,1728.0,15,3877.0,0.447,0.34,0.735,790.0,1664.0,7
394,Timberwolves,2008,1610612750,4028.0,0.442,0.322,0.751,836.0,1695.0,11,3991.0,0.442,0.372,0.793,838.0,1722.0,13
395,Timberwolves,2009,1610612750,4000.0,0.458,0.327,0.726,847.0,1787.0,10,4051.0,0.443,0.349,0.764,779.0,1731.0,5
396,Timberwolves,2010,1610612750,4178.0,0.44,0.396,0.773,855.0,1844.0,12,4110.0,0.442,0.354,0.769,795.0,1797.0,5
397,Timberwolves,2012,1610612750,3938.0,0.441,0.296,0.731,893.0,1734.0,20,3913.0,0.441,0.305,0.755,943.0,1712.0,11
398,Timberwolves,2013,1610612750,4429.0,0.451,0.336,0.79,990.0,1861.0,24,4339.0,0.441,0.34,0.772,973.0,1807.0,16
399,Timberwolves,2014,1610612750,3979.0,0.437,0.322,0.774,877.0,1689.0,9,4037.0,0.44,0.329,0.773,894.0,1666.0,7
400,Timberwolves,2015,1610612750,4162.0,0.463,0.333,0.786,944.0,1702.0,14,4236.0,0.466,0.338,0.804,972.0,1706.0,15
401,Timberwolves,2016,1610612750,4370.0,0.475,0.366,0.794,1004.0,1756.0,20,4287.0,0.461,0.327,0.802,936.0,1722.0,11
402,Timberwolves,2017,1610612750,4569.0,0.482,0.364,0.786,988.0,1762.0,30,4512.0,0.472,0.352,0.819,895.0,1726.0,16
403,Timberwolves,2018,1610612750,4700.0,0.464,0.36,0.785,1041.0,1888.0,25,4523.0,0.451,0.351,0.788,977.0,1785.0,11
404,Trail Blazers,2003,1610612757,3815.0,0.456,0.341,0.733,971.0,1710.0,25,3625.0,0.442,0.346,0.736,797.0,1706.0,16
405,Trail Blazers,2004,1610612757,3895.0,0.463,0.358,0.734,893.0,1675.0,18,3726.0,0.441,0.35,0.715,829.0,1699.0,9
406,Trail Blazers,2005,1610612757,3764.0,0.457,0.35,0.689,785.0,1571.0,15,3521.0,0.436,0.325,0.682,705.0,1518.0,6
407,Trail Blazers,2006,1610612757,3926.0,0.456,0.348,0.774,801.0,1623.0,18,3791.0,0.445,0.336,0.763,712.0,1599.0,14
408,Trail Blazers,2007,1610612757,4010.0,0.462,0.393,0.767,958.0,1676.0,28,3810.0,0.438,0.358,0.764,775.0,1663.0,13
409,Trail Blazers,2008,1610612757,4254.0,0.476,0.38,0.775,907.0,1763.0,34,3899.0,0.455,0.387,0.759,760.0,1657.0,20
410,Trail Blazers,2009,1610612757,4032.0,0.461,0.358,0.769,872.0,1691.0,26,4013.0,0.463,0.343,0.815,802.0,1605.0,24
411,Trail Blazers,2010,1610612757,4038.0,0.455,0.336,0.809,877.0,1630.0,30,3858.0,0.444,0.356,0.787,859.0,1596.0,18
412,Trail Blazers,2012,1610612757,4066.0,0.454,0.342,0.782,906.0,1700.0,22,3929.0,0.444,0.36,0.767,878.0,1648.0,11
413,Trail Blazers,2013,1610612757,4414.0,0.46,0.364,0.827,976.0,1926.0,31,4339.0,0.44,0.378,0.803,928.0,1882.0,23
414,Trail Blazers,2014,1610612757,4268.0,0.452,0.37,0.804,935.0,1940.0,32,4161.0,0.451,0.353,0.801,864.0,1820.0,19
415,Trail Blazers,2015,1610612757,4430.0,0.462,0.379,0.758,948.0,1906.0,28,4192.0,0.439,0.359,0.745,800.0,1824.0,16
416,Trail Blazers,2016,1610612757,4507.0,0.471,0.387,0.753,905.0,1799.0,25,4344.0,0.45,0.364,0.806,828.0,1781.0,16
417,Trail Blazers,2017,1610612757,4474.0,0.458,0.373,0.815,844.0,1906.0,28,4282.0,0.447,0.36,0.794,772.0,1874.0,21
418,Trail Blazers,2018,1610612757,4846.0,0.481,0.373,0.801,975.0,2011.0,32,4556.0,0.457,0.351,0.824,912.0,1924.0,21
419,Warriors,2003,1610612744,3969.0,0.451,0.326,0.727,865.0,1897.0,27,3680.0,0.434,0.333,0.719,816.0,1638.0,10
420,Warriors,2004,1610612744,4185.0,0.437,0.33,0.715,963.0,1807.0,20,3909.0,0.425,0.354,0.724,848.0,1698.0,14
421,Warriors,2005,1610612744,4100.0,0.444,0.331,0.711,922.0,1776.0,21,3976.0,0.424,0.351,0.728,772.0,1689.0,13
422,Warriors,2006,1610612744,4512.0,0.482,0.367,0.702,1089.0,1735.0,30,4225.0,0.446,0.337,0.728,861.0,1661.0,12
423,Warriors,2007,1610612744,4668.0,0.468,0.352,0.744,989.0,1818.0,27,4437.0,0.453,0.349,0.771,844.0,1723.0,21
424,Warriors,2008,1610612744,4667.0,0.476,0.374,0.803,918.0,1728.0,21,4238.0,0.443,0.362,0.773,793.0,1717.0,8
425,Warriors,2009,1610612744,4592.0,0.474,0.386,0.788,1000.0,1653.0,18,4330.0,0.467,0.357,0.771,839.0,1497.0,8
426,Warriors,2010,1610612744,4343.0,0.474,0.391,0.77,1019.0,1637.0,26,4134.0,0.45,0.378,0.74,828.0,1688.0,10
427,Warriors,2012,1610612744,4173.0,0.467,0.405,0.78,976.0,1882.0,28,4123.0,0.45,0.395,0.805,869.0,1804.0,19
428,Warriors,2013,1610612744,4295.0,0.467,0.377,0.78,995.0,1901.0,27,4254.0,0.458,0.381,0.732,917.0,1814.0,24
429,Warriors,2014,1610612744,4646.0,0.498,0.413,0.769,1206.0,1813.0,39,4370.0,0.461,0.383,0.766,1042.0,1854.0,28
430,Warriors,2015,1610612744,4767.0,0.494,0.412,0.792,1218.0,1930.0,39,4654.0,0.483,0.416,0.744,1155.0,1858.0,34
431,Warriors,2016,1610612744,4872.0,0.513,0.419,0.77,1314.0,1881.0,36,4631.0,0.479,0.352,0.799,1177.0,1762.0,31
432,Warriors,2017,1610612744,4751.0,0.512,0.407,0.823,1274.0,1834.0,30,4666.0,0.496,0.372,0.801,1160.0,1785.0,29
433,Warriors,2018,1610612744,4844.0,0.493,0.38,0.792,1258.0,1889.0,30,4806.0,0.49,0.389,0.815,1155.0,1898.0,27
434,Wizards,2003,1610612764,3840.0,0.427,0.358,0.733,798.0,1792.0,17,3688.0,0.415,0.305,0.709,739.0,1715.0,8
435,Wizards,2004,1610612764,4231.0,0.443,0.342,0.729,803.0,1810.0,29,4010.0,0.431,0.347,0.719,760.0,1697.0,16
436,Wizards,2005,1610612764,4246.0,0.459,0.362,0.76,786.0,1714.0,27,4090.0,0.438,0.357,0.745,737.0,1665.0,15
437,Wizards,2006,1610612764,4327.0,0.458,0.347,0.758,877.0,1679.0,26,4229.0,0.442,0.344,0.764,783.0,1698.0,15
438,Wizards,2007,1610612764,4119.0,0.459,0.364,0.785,846.0,1708.0,25,3985.0,0.434,0.338,0.781,761.0,1703.0,18
439,Wizards,2008,1610612764,3993.0,0.452,0.337,0.775,877.0,1672.0,13,3884.0,0.449,0.309,0.753,764.0,1614.0,6
440,Wizards,2009,1610612764,4021.0,0.458,0.352,0.765,833.0,1722.0,15,3871.0,0.442,0.346,0.752,724.0,1702.0,11
441,Wizards,2010,1610612764,4030.0,0.447,0.334,0.744,838.0,1757.0,20,3947.0,0.438,0.319,0.739,754.0,1630.0,3
442,Wizards,2012,1610612764,4013.0,0.453,0.391,0.747,922.0,1788.0,22,3631.0,0.419,0.342,0.734,853.0,1751.0,7
443,Wizards,2013,1610612764,4114.0,0.466,0.363,0.752,958.0,1698.0,22,4140.0,0.456,0.39,0.71,951.0,1761.0,22
444,Wizards,2014,1610612764,4195.0,0.474,0.388,0.747,1029.0,1876.0,29,3885.0,0.455,0.336,0.731,940.0,1787.0,17
445,Wizards,2015,1610612764,4347.0,0.466,0.366,0.744,1034.0,1730.0,22,4187.0,0.456,0.35,0.723,971.0,1701.0,19
446,Wizards,2016,1610612764,4527.0,0.484,0.405,0.805,1017.0,1752.0,30,4426.0,0.468,0.343,0.769,939.0,1762.0,19
447,Wizards,2017,1610612764,4448.0,0.48,0.384,0.78,1034.0,1820.0,23,4400.0,0.456,0.363,0.772,1060.0,1751.0,19
448,Wizards,2018,1610612764,4773.0,0.481,0.344,0.756,1094.0,1775.0,22,4577.0,0.456,0.335,0.774,1060.0,1698.0,10
